,RegionName,State,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
180,Fredericksburg,VA,Stafford County,1300.090031291144,1306.8744607794272,1317.7454777567098,1315.5097873510276,1322.1452642570653,1320.5190286702532,1319.1372565772251,1317.0408129852412,1314.3697229755194,1313.5875300736468,1304.8729116256004,1307.7956331629048,1320.375609306093,1328.2935338619757,1357.414314914129,1357.9839539823784,1363.9841836794053,1343.4325950488087,1341.6803803785397,1335.7571802520715,1335.786718142287,1339.7409507423818,1344.5528977327072,1329.6312077163575,1319.222498354344,1329.4915746913605,1357.5929345163402,1383.2963020338025,1381.820516149815,1379.3113937356388,1369.2932274657585,1369.9136048484722,1366.228293158526,1382.943720765796,1381.5814370197895,1381.499898775516,1372.4005028702431,1381.9707769117651,1396.0455905592348,1402.430974316018,1416.7342188366952,1418.590431640952,1424.73932299944,1420.1381189153844,1413.843901302618,1416.4020142355528,1419.9059082799808,1434.7959719080543,1437.0666241289214,1440.9063487026278,1451.4856171472256,1454.5915421178584,1466.93818767663,1451.149443220504,1469.0879773331358,1463.3513474952258,1481.0365596745348,1465.7866499935226,1470.8147984245493,1466.836282634702,1475.19465031627,1472.4097806592497,1472.4523134770732,1471.3127790274589,1468.686868571276,1482.337711779365,1495.5529305963048,1520.8465845146025,1523.9084139226295,1524.281662230903,1531.9349251078245,1548.4898832665729,1562.114694729318,1602.5358120952535,1663.1106889936163,1708.3137176961773,1739.405222404932,1747.9714832515583,1771.4119629305646,1764.7157646740422,1751.1327595258476,1750.533441625366,1736.3597955118714,1742.2336266628067,1732.295122996053,1743.8037074011067,1764.666485597407,1798.075054357597,1840.141077224419,1848.1243386243384,1895.644920741787
200,Roanoke,VA,Roanoke County,815.4407349399218,813.2370554636055,829.7989184138514,833.0041319725319,840.4238341085945,831.9944431144729,823.977121153985,823.3067667990157,827.5754733676886,834.4293481218143,837.1784943249123,835.5290726768422,839.7488177398365,845.2800213748097,851.7449622943203,845.3420079842351,846.2281377471642,845.5079651795336,844.8972579057192,821.5585116540594,823.6272930190986,833.758016140858,857.8565801223608,860.1052824263355,881.8976892053782,890.08814669402,893.297214106365,873.9289948670944,874.4011596411041,879.9715390198494,879.3567090859306,872.5121314228217,848.19793387515,841.9405295870608,839.3868833188521,865.7353848261188,876.3268641852511,883.5224768076944,883.3985450214316,892.5831712341974,906.6447860988874,913.0222613802896,922.5146677139752,918.9176443706524,912.4878178331148,898.6890329465796,898.7226752861916,905.7253008077728,922.6178638055223,936.6404909025848,956.776501569332,965.2878703936356,966.3543258590836,958.9547007349418,959.2518330547553,956.8941222978328,952.4522697166152,945.0740592509144,956.6874268393536,974.6886833409328,983.6400929479448,982.4040755262056,972.4929808365176,975.0232806912578,983.1727248928354,991.977209404105,1004.7992732095026,1010.3750111644354,1011.0254044704154,1009.9580007444922,1006.3419224236995,1047.268174808601,1057.6477940419904,1073.4599105608052,1052.3651551387327,1075.353412185695,1086.3761084294815,1115.196637298989,1127.24922385192,1159.2509806694522,1179.3173995304578,1189.3841696986572,1191.3954429462156,1186.683870743615,1185.7703009428126,1191.7362696577586,1217.251200287085,1274.4095546499022,1314.7851335787127,1326.3308724299434,1299.512307923287
202,Henrico,VA,Henrico County,1162.6503049254354,1182.283117442366,1186.675356702836,1195.8400449181393,1195.8325972821374,1201.543726151291,1201.9967460674932,1198.9197197221863,1194.973144101606,1182.0890840688803,1175.4885989287077,1163.6136962401026,1171.471046290286,1183.8341397991146,1208.0097817603505,1217.7685076692935,1217.9072211957646,1209.7771819694317,1214.461470958427,1211.2465226892978,1202.3657576615944,1163.312485595261,1150.2102242860287,1168.195629732472,1212.927366542703,1241.2811558273745,1249.812162843205,1249.9414449507856,1252.477546592973,1251.190407940506,1245.2596558870848,1230.7037257902584,1229.111596815697,1240.3161664304753,1258.7711357987916,1262.8147444267636,1264.1449193059511,1272.0709469958797,1283.9847536584916,1306.8994934750056,1313.253108198467,1323.9910064677,1302.6236906997533,1298.736839065033,1286.2058360544224,1295.0376780274044,1298.4440731475877,1302.5374970067744,1312.6631655187464,1324.9763479659714,1345.7235022866064,1360.149474659518,1366.0044591004814,1353.1330893413883,1352.0149396193049,1339.9766119330482,1338.7459797613585,1322.7371599662708,1331.4410845730076,1347.2478493501887,1367.00038053825,1359.8031308133363,1352.016463120143,1339.4521805545974,1352.187811918133,1364.8292749695006,1385.141008341183,1389.3745390174952,1396.7023944852233,1385.2690993939857,1384.8667895222218,1391.405539440799,1416.4765301511036,1450.595986830312,1477.9260015445063,1515.94321203751,1549.1145097138549,1581.568421150699,1597.0672490714371,1608.635912212781,1616.6497262526768,1622.7107456715328,1623.4922869642594,1633.6206363847064,1653.880160524662,1677.8841080794202,1683.9199901187833,1712.4470324015997,1736.8217048657837,1780.075807500997,1766.935251463335
203,Newport News,VA,Newport News City,1119.459839833877,1116.7778870625086,1120.492593675726,1120.192152389409,1124.0639280162573,1121.8906160293811,1111.1696792722034,1137.4295135481068,1140.0974822629323,1148.0251707729867,1124.1625503360392,1126.8928095643366,1129.7125162515192,1130.8810272276646,1136.4892263247275,1134.569139868687,1130.6429219300928,1127.040479604745,1129.332963970203,1130.7444129102869,1120.883221444195,1119.8550838375108,1118.7512433557815,1134.4056507073476,1139.6864921971023,1147.3302058105298,1142.1045290741602,1135.118796199455,1130.4448483707013,1125.847853660949,1130.3634062924418,1129.0137373835214,1128.1085653342852,1128.288064683128,1123.265598182853,1130.688231125534,1144.1853799000212,1157.7504968382707,1159.974580444223,1150.3357855429,1149.0980202635096,1147.304705562525,1149.154882376933,1148.3492715891748,1146.8339206847008,1148.99282333402,1159.0745676512156,1173.387746539213,1182.642224471993,1189.5417455251195,1193.3145881084658,1205.3896947839944,1205.088991809796,1201.9351094155777,1185.0340863713348,1172.9978863819538,1172.525624985555,1186.076201472462,1188.05381416274,1193.8377470202738,1191.1410025743626,1199.3914419819464,1207.106167452735,1209.800610796765,1210.940421088574,1219.353282330614,1220.1528981405631,1235.3313900049884,1236.1524280886545,1256.5356676163942,1272.5553570415043,1282.5567747093885,1301.43075869895,1315.9763038506717,1355.9093187205187,1392.148975176002,1426.311108255665,1437.512183016073,1454.4723945427672,1464.0586247875049,1479.6067938062788,1473.720932603674,1488.945516262429,1494.266713293369,1514.2888426406953,1503.6032628806329,1499.0371708603002,1499.44401278627,1516.2247032638488,1486.935877053524,1493.0201535599645
207,Fairfax,VA,Fairfax County,1783.8710342802783,1793.0322253867846,1766.5564210652644,1780.01331716596,1781.8329845272533,1806.494400076274,1805.3399711960049,1808.837422891157,1800.9849399188072,1798.8154258298352,1794.5572554244982,1814.5472458262257,1819.4804038065815,1828.1503365256035,1849.7400487065584,1842.7943457055796,1834.0081964850408,1823.9102493386447,1831.770788468553,1839.4474348261429,1835.745096436756,1824.1920731230605,1818.974940220616,1818.1470803813424,1831.154884460178,1848.237507100603,1859.3869571000316,1867.4556408075653,1870.7195547871847,1865.305880417894,1857.9840125302867,1846.042730347487,1834.074244715165,1824.4662393540489,1843.6081377690589,1856.9952137561168,1875.238982775172,1875.85283015876,1888.109758490057,1895.4209285505856,1901.2102554557296,1905.9370509750595,1891.2541353208487,1895.1976225410576,1893.8210922224052,1903.203510578153,1889.8762935965703,1889.114647303696,1905.4196081074483,1923.5570574097703,1940.2429307513232,1961.7254604339948,1974.867701134557,1979.6481083454576,1968.2139868624909,1949.9901828093791,1943.5698716684285,1924.2521308279197,1934.9032827611595,1936.7730583380835,1962.40181770047,1959.0880470745465,1938.0002349281892,1915.6264532892503,1904.2328805628367,1913.2373409309243,1901.056305825996,1890.5040916407424,1871.2752806413132,1867.24766439213,1858.382593353624,1858.5929824521115,1874.9393074786387,1911.805255759356,1954.1433253431896,2002.3433844775257,2043.88996937349,2084.9665726786598,2094.986048027034,2080.865511271482,2071.9166866065884,2062.9848430229104,2086.581952596453,2104.838096741718,2131.31220680696,2147.622368525373,2180.2364115097453,2220.870619126701,2251.520423088586,2257.01660783594,2242.442483716912
271,Hampton,VA,Hampton City,1067.8481701281223,1071.7480976403476,1065.792273994624,1063.409841885236,1064.8328574565692,1074.5585520230136,1079.7796936717525,1076.4763019309494,1080.6659396757868,1074.7377749857296,1081.18142783588,1079.388872791914,1081.7925452284176,1079.3651367937423,1081.9776426545711,1084.655521300695,1089.9745596708112,1088.9135219946345,1087.6604129438444,1078.3438928539897,1075.79924436075,1075.588546837771,1079.4391793247123,1083.839859835966,1084.4271207512236,1094.5481563828366,1099.4040336998823,1102.4098265951789,1091.9209302644783,1094.494416597071,1098.2310575154718,1101.435778565695,1092.4283463088836,1077.6613581916706,1077.1216693957804,1083.264109603605,1102.314777262447,1111.8127461087656,1112.027232158844,1116.3675922925029,1121.1811905558327,1134.9083919385946,1129.9358598135495,1125.058087178528,1114.0148549073533,1117.2892752081104,1118.1600034358144,1123.192758207661,1131.4898870555537,1135.0405501424643,1147.0943185765386,1157.0270813750833,1163.812094428533,1178.4466667287506,1172.5054476615069,1170.6468128908728,1156.8153281991226,1159.6198598660162,1161.492711520206,1160.4733664225664,1156.1577154889085,1151.1771120051988,1149.33744734995,1151.7615725394548,1176.7479261374724,1199.9240899522904,1225.1448440463007,1230.3687712120216,1240.6662591814625,1247.5912562413548,1258.6788739027445,1263.6789109647325,1274.8218425807436,1298.6336889392717,1338.725044120788,1379.899704771928,1426.5297384342296,1453.2133155900242,1486.9694258474342,1500.902915170523,1509.9281226316773,1503.8508717838092,1472.8744418000697,1443.77043004499,1427.0536577376456,1441.880341987384,1465.9789029687156,1478.18790920225,1485.426866344286,1499.9103535353536,1519.505965650881
283,Frederick,MD,Frederick County,1355.9261035658774,1371.4477934052218,1374.9086564270217,1377.4340432455508,1386.1028346339326,1380.5049616504589,1383.1105679597356,1370.5420403740734,1381.2863056995006,1373.682554345319,1384.7522021369512,1376.736104312383,1387.9666500321075,1391.4627554295896,1394.4745754647174,1371.8274492940882,1372.220886630685,1385.8485460288546,1402.8691663583024,1403.564157423402,1397.5509463497724,1398.3391196778705,1376.3632174732147,1375.890767961394,1383.7094274176336,1414.91911514157,1432.6134859697738,1439.31829359118,1440.5483207839543,1438.2800421927543,1467.5894120350742,1458.8818489794223,1453.2740407305273,1452.5709290660543,1466.707916946346,1475.7199754216751,1465.0144724317315,1472.424369483772,1483.1942734034612,1487.4304505368473,1495.9380959424757,1497.5382325742794,1495.632249542626,1489.9231890118378,1493.2103747947274,1501.2381945582558,1529.2560833488922,1542.1842442890415,1547.2387444380354,1530.5667714069157,1528.6378565796122,1526.341280535842,1538.224940289881,1543.76089506749,1586.7788869122353,1583.5107076233862,1588.3350126464904,1545.254233910855,1551.182190867997,1555.4899783547392,1567.8566856072166,1558.7238069349391,1549.0600593677302,1541.2237373046803,1560.0422334102857,1579.644385953508,1576.6902030110143,1585.6930484625864,1594.073047229493,1619.0998235630314,1611.5793719146343,1623.97536583294,1657.6097415567915,1694.7772610883574,1714.049630579944,1728.9912847140029,1747.9121122392776,1774.2401571064036,1794.445745799434,1801.44324514688,1799.2188882462938,1792.5243043413002,1802.8797122083097,1849.251670091888,1890.2941978476983,1934.34556958984,1957.565788470692,1983.479296897942,2025.4585270794785,2018.0384615384617,2019.751810390727
322,Charlottesville,VA,Albemarle County,1069.159143400097,1109.1569965639787,1116.9363684783098,1120.8758737582457,1120.84071271521,1162.918308799953,1186.544785744192,1202.5555875342286,1163.0005448060892,1089.2672463311624,1099.9947194900597,1119.8376234393793,1179.1834738293835,1179.586467749739,1177.9698785776968,1198.9589161431147,1194.6916726957347,1209.1210587989024,1208.4825922359512,1227.8019202706885,1213.257723238787,1218.9703930831547,1206.1347405627837,1225.6253693166082,1223.702757219133,1241.894744021314,1249.0747652026798,1259.6164026571375,1262.9657501181246,1278.6029341522694,1283.6590652315797,1284.3279274620345,1274.735575290162,1263.4178294084747,1268.7309095537316,1268.5364604584545,1286.196760870515,1293.249675456689,1311.5852884527412,1318.799367950556,1333.2517410906962,1345.046308141476,1351.1994380984902,1351.1387909473276,1339.3875763935707,1347.5177992365566,1342.2087594019686,1359.543216469214,1363.2104699897727,1373.224128279852,1376.191523134935,1372.215009341406,1376.379388176426,1374.631369715681,1387.827804099398,1398.4778193238214,1393.526507673109,1396.9773806620915,1391.3178339184071,1407.8420279347067,1412.2132514818334,1414.2773962181052,1411.2914333954257,1400.094183336702,1399.3030402445884,1403.2130472159506,1411.5938051240942,1423.0724622782532,1423.2932248079633,1434.5966473033343,1437.2344974051234,1443.6950331383468,1450.3129333847255,1459.0703617535337,1480.849334497649,1500.404418863974,1534.882136562385,1565.451429194173,1571.880597716318,1558.0795947963284,1566.2778792101335,1633.298188780159,1666.967128476442,1662.9058811657317,1633.9694519742711,1641.203788149348,1654.160600666211,1667.0715422328187,1698.559176122009,1722.4141130897317,1722.886985931976
330,Manassas,VA,Prince William County,1376.4904249139322,1381.97719609323,1368.2318586725603,1369.5798718371243,1378.115157600586,1390.68409489747,1391.135918695086,1386.9333971475735,1384.8699589025011,1367.59137782697,1367.9717372888736,1373.5609372972226,1397.4803513186362,1408.5313525850008,1412.9663349231223,1417.954384898386,1417.4733590867345,1418.6994824173858,1414.3020946707577,1402.6636513467445,1403.3256349214564,1389.0328951301078,1391.309698330578,1386.2564139170493,1410.4753954709345,1417.56211709645,1433.7895919496273,1442.3273830680123,1457.2818129628038,1460.0990316983314,1457.831666896497,1449.9843820039102,1445.2877372957246,1432.2526040041585,1444.071880078237,1444.4025267446723,1453.7627120360687,1451.571162761121,1457.440995030135,1477.653490379534,1479.1378771834943,1490.2020863373757,1494.4676080880174,1499.2401339757137,1478.4533924800353,1470.8432700635904,1463.21854306467,1484.9039875889075,1493.2871589546835,1525.3720599219098,1538.4310892089534,1546.3835708217027,1531.4500659521605,1529.3997051961132,1535.194369262994,1546.8041902932962,1542.3866809422514,1521.005294781486,1522.568730743005,1530.3091287929028,1545.9092637443605,1538.661470681678,1536.1726499755605,1551.5862861196292,1563.253787486579,1568.2298447599032,1551.0488694170444,1541.6840790881165,1540.7438661271656,1549.3603468513056,1567.1649610876714,1574.5680597623566,1590.0966510221847,1597.9827783728622,1623.4879542066917,1662.3278066144617,1696.512179844114,1754.115896275633,1785.3661723579412,1804.61311445972,1772.052698293288,1765.949480891767,1791.9457923850457,1824.598793727529,1828.897652417813,1836.6289334166645,1868.3523495042289,1907.262942055812,1928.8199216790083,1930.9812377286808,1913.880491972143
331,Falls Church,VA,Fairfax County,1816.2649325791265,1835.4039981641808,1840.783739065852,1842.9141264330085,1841.4770079259345,1855.214463294764,1837.4737008682455,1826.4685540640533,1798.512297329337,1806.311911038009,1811.3814076694744,1830.1030781850309,1832.4445946539167,1854.4489507987248,1874.140774753837,1897.560746101579,1893.0181510527104,1909.664270158226,1893.2263934693128,1869.7848700219504,1851.6542751600407,1836.9797598276305,1855.094096274796,1849.832799649139,1879.6271601233268,1884.8332004408965,1899.8613911272807,1911.7953655297688,1936.443334225439,1947.622257251513,1959.2317010568825,1934.4117813535383,1909.0719624499573,1891.760417443516,1897.474779409924,1911.181740745234,1921.6682056647096,1931.4148334931376,1949.583520791708,1963.37740951432,1982.2799884720328,1984.9377035508887,1980.37310037686,1985.6119535053024,1971.0668307252968,1982.9668879164803,1972.9264917119451,1983.6849354176995,1988.2380743853184,2010.1842234618648,2034.7343142750292,2035.719807392587,2045.3509126338363,2042.230121451067,2050.497662124801,2041.1986560155276,2038.307542290682,2032.5364102423327,2032.7641620918112,2030.9694121793527,2041.5670561214788,2045.796056380148,2054.9810983402062,2050.603762840477,2041.874794556969,2039.362910257821,2028.804414653664,2010.8928493540693,1984.507853488868,1964.1054327419931,1982.116328727681,1976.016775003683,1993.1845178191209,1990.242465729861,2031.916243960673,2067.012614475172,2116.1481396075246,2157.5223793940727,2187.655447256375,2198.260614169268,2212.1997829176867,2229.6477275174725,2254.265894101259,2266.418222655766,2267.789605675667,2273.222328945394,2287.716642161055,2333.522419621829,2368.879463794398,2393.459139916687,2390.7379486048185
357,Laurel,MD,Prince Georges County,1383.1106907207673,1395.0431290926674,1398.0449515806372,1419.5211909113864,1423.5015477027878,1426.249338406201,1420.0427552306533,1415.0227044753246,1408.3379392869174,1405.4330884574763,1381.9590402752897,1374.1948545265232,1368.508228867131,1390.2839599049569,1407.5840250679569,1412.814649316242,1413.322533850048,1410.2680555305126,1410.5658058999834,1420.3475639009707,1415.314692063331,1412.0119922040749,1402.4581444198122,1414.7529583073062,1420.8390772286052,1424.3272763980312,1419.322759016388,1417.124607049485,1414.6465352569094,1411.42698202878,1413.6065235421986,1419.4297490732647,1421.5453302872863,1417.02357283826,1409.833403692366,1402.0229927466312,1403.3811576379785,1415.1182198499232,1433.756861040666,1448.1379347940738,1457.3295972062865,1460.28978686716,1462.0650115921796,1462.6818895953184,1450.1210705674368,1441.8053575644412,1443.9864555846843,1460.9915541109558,1472.0040681678302,1479.5221316248992,1486.826740644187,1498.2809902175318,1489.691447090078,1490.9535960204532,1492.7078754226463,1499.6766176367005,1489.573221561264,1488.1593649639865,1486.091865380647,1496.6253606306473,1494.6814299479142,1486.1021776454716,1487.2979594107785,1501.214269597197,1523.623430057371,1537.1710326104435,1543.9505437132432,1550.9585582556056,1559.4998213336753,1533.133937313783,1529.4981515090335,1537.3980855562372,1573.417461874813,1589.9722847185046,1598.2299270445867,1606.3251934549037,1615.1086451464942,1632.5078699146516,1661.3230015319712,1683.289495643798,1682.4079052445584,1688.5363159890087,1697.1862837777612,1722.774574973967,1716.111099678522,1723.6926423904572,1717.1132693977986,1742.018114898245,1741.5984860523597,1756.4443581780536,1737.9122940449924
381,Springfield,VA,Fairfax County,1862.3065459896604,1866.049315572023,1874.681797832117,1894.8924897645932,1924.123166283097,1910.420928725835,1917.3325585118555,1897.1000132099616,1890.5212065293656,1863.112679904865,1857.9276534060496,1879.3693345158365,1918.0020389962372,1933.8996174595104,1929.3784502696344,1919.5510332654585,1921.7233036914129,1930.613114263332,1919.5503389325315,1911.5439391407388,1906.5306880791568,1904.806854671764,1921.0218303327997,1933.010731395825,1955.8458176279144,1919.1218646668135,1934.1164444393464,1936.888593078406,1971.8680531248983,1957.4406684304276,1952.2317506857132,1925.9531698766252,1934.456455108038,1922.7990026274863,1971.3467471122665,1971.224818414558,2007.7785985441665,2006.392009400031,2025.2992279251052,2029.7659418390392,2027.992664778964,2010.966248710088,2002.374767674933,1997.9371749337704,2004.2424377432935,2031.9934053073505,2035.2872888164784,2048.900360817375,2046.51738767294,2077.4400552449147,2089.5899865755428,2085.3496450118528,2066.182494448248,2076.3307676049194,2079.356408237302,2077.508005300413,2083.600263939345,2087.9421407020927,2110.760234983642,2119.945912248669,2126.692856903873,2119.4089033991627,2104.525567547681,2106.1322826786413,2108.630856164155,2105.725006803618,2092.2485639643114,2126.331305979961,2144.105647206988,2170.0668580683505,2114.8714916401104,2069.5645826685072,2065.9055015385084,2122.115429732245,2177.6218367813653,2200.628430170468,2232.497879263097,2274.627939766688,2270.4987432645858,2272.289110954107,2280.070809898112,2302.533989370283,2298.493915999181,2296.1817831776475,2317.0370883689257,2337.5963162668854,2347.078428348668,2395.517559767549,2464.2646001102494,2496.8089668615985,2478.7725134272464
398,Gaithersburg,MD,Montgomery County,1626.9171888855835,1625.314657967703,1635.6577173904764,1649.9438319215892,1652.2429545768468,1597.2991831188062,1585.9539351427084,1583.4673271054342,1629.213857824178,1634.397045079911,1633.1028704866594,1641.0242346238615,1644.8086012457698,1658.3736278792917,1666.105583873958,1673.4550738717253,1665.4940884421092,1670.701525954695,1665.467994364358,1664.1532770144618,1645.8246519568054,1653.9605623942343,1660.5765858864013,1688.331318271158,1691.4895220727865,1696.9014320589588,1678.449663363408,1687.070300184921,1688.483279594392,1695.327833460312,1689.5410811556444,1678.9380735599602,1732.2593391294104,1734.0012090027424,1745.785941041493,1696.6869154746544,1704.8769980426257,1724.3681417498983,1736.471826224026,1744.3426981181567,1741.529041821765,1741.327965037295,1747.3740750961133,1752.6698233395623,1766.5952594408195,1763.8877654155524,1768.358778576805,1769.843348688877,1793.6961637841937,1804.8237970087569,1815.1966642710584,1811.9077227500668,1812.9761130020909,1822.7349945332649,1825.0288683801052,1850.8203992625688,1839.8579285923436,1830.5327644160695,1802.521070633726,1807.1478542676248,1816.395961716677,1820.3776105658444,1810.5359957370424,1814.1021757776423,1823.1739418594923,1823.7836175704824,1817.7071674217304,1828.2316415970572,1843.0065163249644,1848.366711525571,1828.5021026545,1823.798967837086,1834.690340891049,1853.482536930018,1885.140286248335,1914.5604560688712,1948.549975694956,1969.940159087972,1978.9157014246612,1970.4188905949031,1944.542628459632,1953.2015107297163,1982.9275758526032,2041.870321739012,2079.562196449672,2115.256133150237,2132.8440773648176,2144.7575248990274,2140.335765229417,2145.87193627451,2148.4586226601346
426,Columbia,MD,Howard County,1345.0317606014803,1389.384012203115,1438.3434337429171,1623.2962776394957,1628.3887336190269,1612.60204705887,1617.8566548322192,1616.64380651038,1634.312149258887,1783.2531567703236,1815.4655350573385,1832.0368230455845,1694.1890604123228,1697.6058256002011,1710.881360617792,1710.2308029209614,1718.184845313186,1732.7974800271286,1754.545081357801,1771.6221312134169,1758.8491997138674,1733.439584493952,1703.7022856608082,1685.3662491627767,1685.400923617189,1694.0352144332323,1717.7317319840058,1725.6396224388334,1733.4044625498716,1740.5241050342102,1729.9297065605724,1733.1992185462393,1716.4293739494483,1725.5974617148331,1715.1442062205788,1707.2554667244217,1711.7327219028784,1713.1497576579964,1738.3253260757883,1745.963030082056,1748.863380773368,1759.8414925006578,1776.4064091418427,1787.961006782643,1787.439966533144,1775.7181296386286,1784.6780235015192,1791.8759010870222,1800.628831510071,1796.0742265947974,1800.2514257590765,1802.6767726401613,1824.683390154012,1815.9921453686184,1818.2472888505488,1818.71328093208,1819.1446600811264,1810.6275470888345,1796.7110414735398,1813.107639559668,1824.3699239888588,1832.300887745656,1812.8481643821824,1818.3870926024608,1816.530444514066,1827.5583646967723,1823.0976498376356,1819.191730982525,1828.101494148428,1833.3019454773369,1844.1807538085468,1846.926054382221,1866.9199604021223,1886.2493148883184,1920.0904904213835,1943.9966844270716,1978.0776904772467,2014.194432512625,2050.2335135096114,2068.6312105634306,2084.133377778061,2101.1492048398964,2100.78747828744,2079.2834300902377,2060.547950897253,2066.6586677835053,2095.3027030182866,2136.57051749189,2163.55889397396,2175.857942166765,2168.556105761409
433,Ashburn,VA,Loudoun County,1856.6837290347603,1855.4050161017287,1856.5406673398288,1855.965910458386,1861.640463158971,1859.3423830919728,1869.773306723937,1855.09616704343,1838.087730884093,1817.817882652581,1821.035000678134,1846.9723997620129,1863.0920001463528,1868.286480208121,1868.7100351655704,1878.0232880634385,1895.167512254585,1895.8813575901904,1888.778934608428,1883.6979476227505,1865.8331571235155,1850.119493967128,1852.60616716156,1876.6249248127288,1909.34535190293,1921.194698233064,1918.9920793959336,1916.3749375822176,1924.1967952617372,1917.9204392368683,1914.2347913297613,1877.6239873208413,1867.4320914155023,1852.071329745084,1890.896842593648,1915.4380998573815,1930.870380937576,1925.5635961314483,1931.185804354064,1949.6136852864315,1948.8917137589333,1963.0298459205023,1944.623633298795,1948.2462552234929,1949.8379291505216,1965.2352677838269,1961.1379501464996,1950.3813291226,1981.179735305355,2003.453342608432,2019.4877165839275,2005.3634686675327,2007.5272010379351,2012.3132664197813,2016.021233203972,2012.058676017748,2015.3616691785403,2001.6590150822217,2008.347123195817,1986.8151930342449,1995.5246999006167,1994.603111452317,1995.865276910716,2007.3077208651853,2017.5024107158936,2029.472477079163,2035.0814772282124,2032.8933857571644,2051.112393795784,2041.2505602347997,2030.9425062727348,1984.8477785225307,1987.0786886859344,2022.8940826509731,2099.1212550932264,2161.975920746954,2207.1238776973664,2239.37417390734,2257.865410001325,2287.112541780544,2281.1089170063783,2282.7264188145004,2277.262753046948,2308.467531640691,2357.376265320561,2383.7718874205734,2426.2223381362246,2450.427491922539,2490.1834500998734,2497.311904761905,2506.7422045974117
435,Lynchburg,VA,Campbell County,708.4382458188112,722.0520705644559,725.4388065071013,711.8538178648953,710.4344523143922,711.4086384594602,732.9423731100408,753.6469862933488,760.262707481997,752.3821160472035,734.9748394537535,736.5696025541132,745.4323539511561,748.3602449076308,745.9213991350927,751.9565110250217,754.6251857241765,759.9398490206349,742.8992110447508,745.9661787448965,747.3628065911145,762.9870418843224,761.4732526611502,758.80359016567,762.8883841877264,771.2043584789784,780.7432494376926,780.8852506292812,781.4253328424633,780.7850460319905,763.4552854074719,767.2036799120957,753.0287483459085,777.886708729724,778.7060348703018,795.360013962063,796.9104024437682,806.4312052018427,816.9138463109464,832.4871012002847,824.2443543290949,831.603572443406,851.8418154247745,860.3301726263778,871.9328136180923,846.1840114038511,831.833167359366,822.311155090301,826.9578866354705,856.1507265236262,863.4220642726269,863.2021587267708,861.8413287130361,862.1506116895507,863.2996793232389,871.922602865391,870.0999245785795,869.4984321575873,857.3169346757821,863.0544564498903,869.1925265027476,874.5475849817036,887.3919047351936,890.7584432359432,916.711418692083,924.147908401384,948.1746389765798,984.8447163558628,1005.6473093635788,996.1119659890504,951.8459940017518,923.0707349703024,944.076022573045,969.3378534227364,998.2123439737036,1003.5544035463656,1023.5307822701244,1035.781443783177,1072.255228671989,1083.6957856465656,1126.6477728241412,1125.401701689579,1122.8106792843705,1112.701137367614,1147.3554779033975,1181.1057861182626,1245.2793973172616,1217.507420574994,1226.6650574607615,1224.297739297739,1260.6370810075205
